voltage,current,power,power_factor,frequency,hour,day_of_week,apparent_power,reactive_power_estimate,power_change,power_ratio,voltage_deviation,frequency_deviation,power_factor_deviation,night_flag,high_load_flag,condition,label
229.57,5.786,1291.05,0.972,50.021,7,3,1328.292,312.123,791.05,2.582,0.43,0.021,0.022,0,1,NIGHT_ANOMALY,4
228.83,5.794,1292.64,0.975,49.963,7,3,1325.841,294.608,792.64,2.585,1.17,0.037,0.025,0,1,NIGHT_ANOMALY,4
229.24,9.528,2011.68,0.921,50.048,8,3,2184.199,850.882,1511.68,4.023,0.76,0.048,0.029,0,1,NIGHT_ANOMALY,4
227.44,10.816,2405.98,0.978,49.964,8,3,2459.991,513.166,1905.98,4.812,2.56,0.036,0.028,0,1,NIGHT_ANOMALY,4
233.25,10.099,2261.46,0.96,49.997,8,3,2355.592,659.566,1761.46,4.523,3.25,0.003,0.01,0,1,NIGHT_ANOMALY,4
230.77,6.439,1456.22,0.98,50.087,8,3,1485.928,295.696,956.22,2.912,0.77,0.087,0.03,0,1,NIGHT_ANOMALY,4
225.04,10.441,2215.61,0.943,50.056,9,3,2349.643,781.944,1790.61,5.213,4.96,0.056,0.007,0,1,NIGHT_ANOMALY,4
228.83,9.106,1965.01,0.943,50.008,9,3,2083.726,693.449,1540.01,4.624,1.17,0.008,0.007,0,1,NIGHT_ANOMALY,4
227.12,10.197,2271.86,0.981,50.012,9,3,2315.943,449.311,1846.86,5.346,2.88,0.012,0.031,0,1,NIGHT_ANOMALY,4
227.77,10.913,2294.24,0.923,49.951,9,3,2485.654,956.48,1869.24,5.398,2.23,0.049,0.027,0,1,NIGHT_ANOMALY,4
228.8,9.381,2041.23,0.951,49.992,10,3,2146.373,663.639,1616.23,4.803,1.2,0.008,0.001,0,1,NIGHT_ANOMALY,4
231.97,10.297,2176.04,0.911,50.025,10,3,2388.595,985.072,1751.04,5.12,1.97,0.025,0.039,0,1,NIGHT_ANOMALY,4
225.76,8.261,1682.33,0.902,50.068,10,3,1865.003,805.189,1257.33,3.958,4.24,0.068,0.048,0,1,NIGHT_ANOMALY,4
230.95,6.388,1429.57,0.969,49.974,10,3,1475.309,364.491,1004.57,3.364,0.95,0.026,0.019,0,1,NIGHT_ANOMALY,4
227.61,8.136,1668.49,0.901,49.892,11,3,1851.835,803.361,1243.49,3.926,2.39,0.108,0.049,0,1,NIGHT_ANOMALY,4
232.25,7.286,1526.33,0.902,50.049,11,3,1692.173,730.572,1101.33,3.591,2.25,0.049,0.048,0,1,NIGHT_ANOMALY,4
234.32,9.744,2175.8,0.953,50.081,11,3,2283.214,691.746,1750.8,5.12,4.32,0.081,0.003,0,1,NIGHT_ANOMALY,4
229.93,9.866,2071.23,0.913,49.912,11,3,2268.489,925.452,1646.23,4.873,0.07,0.088,0.037,0,1,NIGHT_ANOMALY,4
229.48,7.829,1685.29,0.938,50.058,12,3,1796.599,622.765,1260.29,3.965,0.52,0.058,0.012,0,1,NIGHT_ANOMALY,4
233.51,7.291,1562.96,0.918,50.02,12,3,1702.521,675.187,1137.96,3.678,3.51,0.02,0.032,0,1,NIGHT_ANOMALY,4
232.31,10.066,2179.41,0.932,49.946,12,3,2338.432,847.584,1754.41,5.128,2.31,0.054,0.018,0,1,NIGHT_ANOMALY,4
226.79,7.63,1612.66,0.932,49.999,12,3,1730.408,627.201,1187.66,3.794,3.21,0.001,0.018,0,1,NIGHT_ANOMALY,4
226.63,11.385,2484.66,0.963,50.037,13,3,2580.183,695.363,2059.66,5.846,3.37,0.037,0.013,0,1,NIGHT_ANOMALY,4
225.75,8.344,1751.85,0.93,50.029,13,3,1883.658,692.356,1326.85,4.122,4.25,0.029,0.02,0,1,NIGHT_ANOMALY,4
230.27,7.826,1774.98,0.985,49.957,13,3,1802.093,310.959,1349.98,4.176,0.27,0.043,0.035,0,1,NIGHT_ANOMALY,4
230.25,8.45,1766.65,0.908,49.98,13,3,1945.612,815.154,1341.65,4.157,0.25,0.02,0.042,0,1,NIGHT_ANOMALY,4
230.77,8.463,1798.62,0.921,50.063,14,3,1953.007,760.818,1373.62,4.232,0.77,0.063,0.029,0,1,NIGHT_ANOMALY,4
229.46,6.414,1437.97,0.977,50.001,14,3,1471.756,313.836,1012.97,3.383,0.54,0.001,0.027,0,1,NIGHT_ANOMALY,4
230.93,9.136,1991.6,0.944,50.012,14,3,2109.776,696.111,1566.6,4.686,0.93,0.012,0.006,0,1,NIGHT_ANOMALY,4
229.82,7.644,1675.95,0.954,49.936,14,3,1756.744,526.683,1250.95,3.943,0.18,0.064,0.004,0,1,NIGHT_ANOMALY,4
230.86,10.417,2207.73,0.918,50.087,15,3,2404.869,953.724,1782.73,5.195,0.86,0.087,0.032,0,1,NIGHT_ANOMALY,4
230.2,10.282,2179.98,0.921,50.016,15,3,2366.916,922.062,1754.98,5.129,0.2,0.016,0.029,0,1,NIGHT_ANOMALY,4
231.36,7.128,1556.68,0.944,49.922,15,3,1649.134,544.124,1131.68,3.663,1.36,0.078,0.006,0,1,NIGHT_ANOMALY,4
231.88,11.017,2485.63,0.973,50.03,15,3,2554.622,589.62,2060.63,5.849,1.88,0.03,0.023,0,1,NIGHT_ANOMALY,4
228.51,10.051,2161.33,0.941,50.028,16,3,2296.754,777.237,1736.33,5.085,1.49,0.028,0.009,0,1,NIGHT_ANOMALY,4
229.69,10.203,2249.7,0.96,49.982,16,3,2343.527,656.188,1824.7,5.293,0.31,0.018,0.01,0,1,NIGHT_ANOMALY,4
231.21,6.017,1281.39,0.921,50.048,16,3,1391.191,541.956,856.39,3.015,1.21,0.048,0.029,0,1,NIGHT_ANOMALY,4
227.46,6.325,1395.44,0.97,50.022,16,3,1438.685,349.751,970.44,3.283,2.54,0.022,0.02,0,1,NIGHT_ANOMALY,4
235.91,8.214,1866.02,0.963,50.004,17,3,1937.765,522.23,1116.02,2.488,5.91,0.004,0.013,0,1,NIGHT_ANOMALY,4
229.53,6.619,1461.43,0.962,50.074,17,3,1519.259,414.833,711.43,1.949,0.47,0.074,0.012,0,0,NIGHT_ANOMALY,4
228.67,6.846,1498.17,0.957,49.98,17,3,1565.475,454.125,748.17,1.998,1.33,0.02,0.007,0,0,NIGHT_ANOMALY,4
228.29,9.865,2069.73,0.919,50.066,17,3,2252.081,887.9,1319.73,2.76,1.71,0.066,0.031,0,1,NIGHT_ANOMALY,4
228.38,11.114,2449.36,0.965,49.91,18,3,2538.215,665.647,1699.36,3.266,1.62,0.09,0.015,0,1,NIGHT_ANOMALY,4
229.05,5.957,1264.92,0.927,50.075,18,3,1364.451,511.753,514.92,1.687,0.95,0.075,0.023,0,0,NIGHT_ANOMALY,4
232.23,6.934,1510.44,0.938,49.952,18,3,1610.283,558.181,760.44,2.014,2.23,0.048,0.012,0,1,NIGHT_ANOMALY,4
230.12,7.836,1637.26,0.908,50.067,18,3,1803.22,755.496,887.26,2.183,0.12,0.067,0.042,0,1,NIGHT_ANOMALY,4
230.44,6.467,1429.25,0.959,50.026,19,3,1490.255,422.347,679.25,1.906,0.44,0.026,0.009,0,0,NIGHT_ANOMALY,4
227.88,6.583,1381.67,0.921,49.974,19,3,1500.134,584.396,631.67,1.842,2.12,0.026,0.029,0,0,NIGHT_ANOMALY,4
231.57,6.532,1491.42,0.986,49.998,19,3,1512.615,252.222,741.42,1.989,1.57,0.002,0.036,0,0,NIGHT_ANOMALY,4
231.79,11.341,2426.36,0.923,49.95,19,3,2628.73,1011.535,1676.36,3.235,1.79,0.05,0.027,0,1,NIGHT_ANOMALY,4
236.92,6.854,1550.69,0.955,50.031,20,3,1623.85,481.643,800.69,2.068,6.92,0.031,0.005,0,1,NIGHT_ANOMALY,4
230.12,9.154,1999.1,0.949,50.03,20,3,2106.518,664.135,1249.1,2.665,0.12,0.03,0.001,0,1,NIGHT_ANOMALY,4
226.53,8.691,1775.79,0.902,50.006,20,3,1968.772,849.99,1025.79,2.368,3.47,0.006,0.048,0,1,NIGHT_ANOMALY,4
229.03,7.596,1642.24,0.944,50.042,20,3,1739.712,574.01,892.24,2.19,0.97,0.042,0.006,0,1,NIGHT_ANOMALY,4
231.36,8.609,1878.2,0.943,50.008,21,3,1991.778,662.849,1128.2,2.504,1.36,0.008,0.007,0,1,NIGHT_ANOMALY,4
229.41,6.223,1370.62,0.96,50.08,21,3,1427.618,399.733,620.62,1.827,0.59,0.08,0.01,0,0,NIGHT_ANOMALY,4
229.83,9.873,2219.1,0.978,50.076,21,3,2269.112,473.348,1469.1,2.959,0.17,0.076,0.028,0,1,NIGHT_ANOMALY,4
232.49,8.825,1863.0,0.908,50.023,21,3,2051.724,859.611,1113.0,2.484,2.49,0.023,0.042,0,1,NIGHT_ANOMALY,4
227.04,9.856,2078.81,0.929,50.027,22,3,2237.706,828.13,1728.81,5.939,2.96,0.027,0.021,0,1,NIGHT_ANOMALY,4
228.98,9.203,1945.08,0.923,50.065,22,3,2107.303,810.89,1595.08,5.557,1.02,0.065,0.027,0,1,NIGHT_ANOMALY,4
229.83,9.764,2039.95,0.909,49.99,22,3,2244.06,935.316,1689.95,5.828,0.17,0.01,0.041,0,1,NIGHT_ANOMALY,4
226.53,5.948,1226.13,0.91,50.075,22,3,1347.4,558.643,876.13,3.503,3.47,0.075,0.04,0,1,NIGHT_ANOMALY,4
229.12,9.958,2151.47,0.943,50.049,23,3,2281.577,759.292,1801.47,6.147,0.88,0.049,0.007,0,1,NIGHT_ANOMALY,4
227.93,11.283,2479.17,0.964,49.955,23,3,2571.734,683.83,2129.17,7.083,2.07,0.045,0.014,0,1,NIGHT_ANOMALY,4
230.3,8.798,1876.15,0.926,50.021,23,3,2026.179,764.93,1526.15,5.36,0.3,0.021,0.024,0,1,NIGHT_ANOMALY,4
227.83,6.971,1518.27,0.956,50.006,23,3,1588.203,465.926,1168.27,4.338,2.17,0.006,0.006,0,1,NIGHT_ANOMALY,4
226.58,5.81,1209.89,0.919,49.989,0,4,1316.43,519.012,1079.89,9.307,3.42,0.011,0.031,1,1,NIGHT_ANOMALY,4
230.51,10.456,2316.22,0.961,50.09,0,4,2410.213,666.54,2186.22,17.817,0.51,0.09,0.011,1,1,NIGHT_ANOMALY,4
227.13,11.443,2432.66,0.936,50.0,0,4,2599.049,914.865,2302.66,18.713,2.87,0.0,0.014,1,1,NIGHT_ANOMALY,4
229.36,7.589,1709.39,0.982,50.063,0,4,1740.613,328.769,1579.39,13.149,0.64,0.063,0.032,1,1,NIGHT_ANOMALY,4
232.5,10.951,2431.5,0.955,50.035,1,4,2546.108,755.19,2301.5,18.704,2.5,0.035,0.005,1,1,NIGHT_ANOMALY,4
227.84,7.944,1654.31,0.914,50.046,1,4,1809.961,734.327,1524.31,12.725,2.16,0.046,0.036,1,1,NIGHT_ANOMALY,4
232.72,7.312,1626.77,0.956,50.013,1,4,1701.649,499.207,1496.77,12.514,2.72,0.013,0.006,1,1,NIGHT_ANOMALY,4
229.93,10.277,2173.99,0.92,49.946,1,4,2362.991,926.099,2043.99,16.723,0.07,0.054,0.03,1,1,NIGHT_ANOMALY,4
231.36,8.824,1839.4,0.901,50.013,2,4,2041.521,885.651,1709.4,14.149,1.36,0.013,0.049,1,1,NIGHT_ANOMALY,4
226.62,5.957,1329.77,0.985,50.04,2,4,1349.975,232.944,1199.77,10.229,3.38,0.04,0.035,1,1,NIGHT_ANOMALY,4
230.48,8.688,1804.25,0.901,49.963,2,4,2002.41,868.684,1674.25,13.879,0.48,0.037,0.049,1,1,NIGHT_ANOMALY,4
226.95,11.2,2496.16,0.982,50.046,2,4,2541.84,480.105,2366.16,19.201,3.05,0.046,0.032,1,1,NIGHT_ANOMALY,4
231.67,5.612,1232.47,0.948,49.912,3,4,1300.132,413.793,1102.47,9.481,1.67,0.088,0.002,1,1,NIGHT_ANOMALY,4
232.54,8.216,1805.36,0.945,49.999,3,4,1910.549,624.884,1675.36,13.887,2.54,0.001,0.005,1,1,NIGHT_ANOMALY,4
228.54,7.16,1566.09,0.957,50.018,3,4,1636.346,474.684,1436.09,12.047,1.46,0.018,0.007,1,1,NIGHT_ANOMALY,4
228.5,8.907,1835.71,0.902,49.985,3,4,2035.249,878.691,1705.71,14.121,1.5,0.015,0.048,1,1,NIGHT_ANOMALY,4
228.14,7.085,1588.96,0.983,49.977,4,4,1616.372,296.775,1458.96,12.223,1.86,0.023,0.033,1,1,NIGHT_ANOMALY,4
232.01,7.053,1503.82,0.919,49.958,4,4,1636.367,645.15,1373.82,11.568,2.01,0.042,0.031,1,1,NIGHT_ANOMALY,4
223.55,6.357,1347.17,0.948,49.923,4,4,1421.107,452.296,1217.17,10.363,6.45,0.077,0.002,1,1,NIGHT_ANOMALY,4
231.56,6.253,1326.42,0.916,49.991,4,4,1447.945,580.884,1196.42,10.203,1.56,0.009,0.034,1,1,NIGHT_ANOMALY,4
230.99,6.898,1516.9,0.952,49.994,5,4,1593.369,487.727,1386.9,11.668,0.99,0.006,0.002,1,1,NIGHT_ANOMALY,4
228.46,11.544,2479.1,0.94,50.036,5,4,2637.342,899.794,2349.1,19.07,1.54,0.036,0.01,1,1,NIGHT_ANOMALY,4
227.62,10.721,2308.57,0.946,50.01,5,4,2440.314,791.068,2178.57,17.758,2.38,0.01,0.004,1,1,NIGHT_ANOMALY,4
229.15,8.764,1937.91,0.965,49.955,5,4,2008.271,526.669,1807.91,14.907,0.85,0.045,0.015,1,1,NIGHT_ANOMALY,4
228.44,11.185,2457.9,0.962,50.009,6,4,2555.101,697.669,1957.9,4.916,1.56,0.009,0.012,0,1,NIGHT_ANOMALY,4
232.94,7.261,1598.29,0.945,49.964,6,4,1691.377,553.199,1098.29,3.197,2.94,0.036,0.005,0,1,NIGHT_ANOMALY,4
229.25,11.122,2437.46,0.956,49.975,6,4,2549.718,748.002,1937.46,4.875,0.75,0.025,0.006,0,1,NIGHT_ANOMALY,4
231.59,8.405,1773.22,0.911,50.035,6,4,1946.514,802.755,1273.22,3.546,1.59,0.035,0.039,0,1,NIGHT_ANOMALY,4
229.4,8.011,1734.84,0.944,50.017,7,4,1837.723,606.348,1234.84,3.47,0.6,0.017,0.006,0,1,NIGHT_ANOMALY,4
231.56,8.322,1788.28,0.928,50.05,7,4,1927.042,717.978,1288.28,3.577,1.56,0.05,0.022,0,1,NIGHT_ANOMALY,4
230.49,8.895,1933.42,0.943,50.131,7,4,2050.209,682.294,1433.42,3.867,0.49,0.131,0.007,0,1,NIGHT_ANOMALY,4
230.41,6.915,1467.34,0.921,49.966,7,4,1593.285,620.684,967.34,2.935,0.41,0.034,0.029,0,1,NIGHT_ANOMALY,4
230.24,8.675,1961.39,0.982,49.997,8,4,1997.332,377.258,1461.39,3.923,0.24,0.003,0.032,0,1,NIGHT_ANOMALY,4
228.68,10.12,2219.28,0.959,50.063,8,4,2314.242,655.87,1719.28,4.439,1.32,0.063,0.009,0,1,NIGHT_ANOMALY,4
229.7,9.59,2061.79,0.936,49.92,8,4,2202.823,775.394,1561.79,4.124,0.3,0.08,0.014,0,1,NIGHT_ANOMALY,4
228.58,8.54,1928.64,0.988,49.956,8,4,1952.073,301.505,1428.64,3.857,1.42,0.044,0.038,0,1,NIGHT_ANOMALY,4
234.16,6.333,1456.21,0.982,50.009,9,4,1482.935,280.098,1031.21,3.426,4.16,0.009,0.032,0,1,NIGHT_ANOMALY,4
231.12,6.129,1355.59,0.957,50.044,9,4,1416.534,410.92,930.59,3.19,1.12,0.044,0.007,0,1,NIGHT_ANOMALY,4
233.3,7.705,1776.03,0.988,50.025,9,4,1797.577,277.643,1351.03,4.179,3.3,0.025,0.038,0,1,NIGHT_ANOMALY,4
230.65,9.256,2075.02,0.972,50.021,9,4,2134.896,501.66,1650.02,4.882,0.65,0.021,0.022,0,1,NIGHT_ANOMALY,4
228.33,9.12,1978.32,0.95,50.017,10,4,2082.37,650.22,1553.32,4.655,1.67,0.017,0.0,0,1,NIGHT_ANOMALY,4
228.37,10.389,2223.1,0.937,49.968,10,4,2372.536,828.796,1798.1,5.231,1.63,0.032,0.013,0,1,NIGHT_ANOMALY,4
228.05,11.853,2497.69,0.924,50.03,10,4,2703.077,1033.636,2072.69,5.877,1.95,0.03,0.026,0,1,NIGHT_ANOMALY,4
230.74,6.883,1554.89,0.979,49.972,10,4,1588.183,323.767,1129.89,3.659,0.74,0.028,0.029,0,1,NIGHT_ANOMALY,4
230.92,10.13,2201.21,0.941,50.037,11,4,2339.22,791.607,1776.21,5.179,0.92,0.037,0.009,0,1,NIGHT_ANOMALY,4
231.26,10.819,2404.38,0.961,49.988,11,4,2502.002,691.925,1979.38,5.657,1.26,0.012,0.011,0,1,NIGHT_ANOMALY,4
230.25,9.197,2068.95,0.977,50.003,11,4,2117.609,451.558,1643.95,4.868,0.25,0.003,0.027,0,1,NIGHT_ANOMALY,4
232.25,8.428,1814.6,0.927,50.056,11,4,1957.403,734.146,1389.6,4.27,2.25,0.056,0.023,0,1,NIGHT_ANOMALY,4
231.43,8.417,1889.55,0.97,49.932,12,4,1947.946,473.555,1464.55,4.446,1.43,0.068,0.02,0,1,NIGHT_ANOMALY,4
231.37,10.344,2304.85,0.963,50.02,12,4,2393.291,644.995,1879.85,5.423,1.37,0.02,0.013,0,1,NIGHT_ANOMALY,4
227.24,7.091,1566.33,0.972,50.036,12,4,1611.359,378.638,1141.33,3.685,2.76,0.036,0.022,0,1,NIGHT_ANOMALY,4
229.5,5.599,1207.96,0.94,49.946,12,4,1284.971,438.399,782.96,2.842,0.5,0.054,0.01,0,1,NIGHT_ANOMALY,4
228.51,7.556,1700.64,0.985,49.986,13,4,1726.622,297.936,1275.64,4.002,1.49,0.014,0.035,0,1,NIGHT_ANOMALY,4
227.7,7.478,1660.08,0.975,50.019,13,4,1702.741,378.357,1235.08,3.906,2.3,0.019,0.025,0,1,NIGHT_ANOMALY,4
225.1,9.695,2001.31,0.917,50.03,13,4,2182.345,870.509,1576.31,4.709,4.9,0.03,0.033,0,1,NIGHT_ANOMALY,4
229.31,9.561,2001.72,0.913,49.897,13,4,2192.433,894.424,1576.72,4.71,0.69,0.103,0.037,0,1,NIGHT_ANOMALY,4
227.75,6.961,1528.21,0.964,49.942,14,4,1585.368,421.553,1103.21,3.596,2.25,0.058,0.014,0,1,NIGHT_ANOMALY,4
230.39,5.766,1282.04,0.965,49.938,14,4,1328.429,348.38,857.04,3.017,0.39,0.062,0.015,0,1,NIGHT_ANOMALY,4
229.23,10.958,2333.66,0.929,49.95,14,4,2511.902,929.604,1908.66,5.491,0.77,0.05,0.021,0,1,NIGHT_ANOMALY,4
230.33,8.014,1705.56,0.924,49.874,14,4,1845.865,705.845,1280.56,4.013,0.33,0.126,0.026,0,1,NIGHT_ANOMALY,4
230.69,7.052,1535.72,0.944,49.979,15,4,1626.826,536.764,1110.72,3.613,0.69,0.021,0.006,0,1,NIGHT_ANOMALY,4
228.41,5.998,1356.23,0.99,49.957,15,4,1370.003,193.263,931.23,3.191,1.59,0.043,0.04,0,1,NIGHT_ANOMALY,4
229.71,7.168,1542.81,0.937,50.041,15,4,1646.561,575.192,1117.81,3.63,0.29,0.041,0.013,0,1,NIGHT_ANOMALY,4
230.69,7.687,1712.96,0.966,50.0,15,4,1773.314,458.476,1287.96,4.03,0.69,0.0,0.016,0,1,NIGHT_ANOMALY,4
229.0,8.209,1849.84,0.984,49.867,16,4,1879.861,334.932,1424.84,4.353,1.0,0.133,0.034,0,1,NIGHT_ANOMALY,4
233.77,7.266,1594.95,0.939,49.962,16,4,1698.573,584.168,1169.95,3.753,3.77,0.038,0.011,0,1,NIGHT_ANOMALY,4
230.02,7.569,1620.82,0.931,50.051,16,4,1741.021,635.506,1195.82,3.814,0.02,0.051,0.019,0,1,NIGHT_ANOMALY,4
230.0,8.558,1828.68,0.929,49.971,16,4,1968.34,728.443,1403.68,4.303,0.0,0.029,0.021,0,1,NIGHT_ANOMALY,4
230.27,9.989,2116.08,0.92,49.912,17,4,2300.167,901.478,1366.08,2.821,0.27,0.088,0.03,0,1,NIGHT_ANOMALY,4
231.04,8.949,1955.95,0.946,50.001,17,4,2067.577,670.239,1205.95,2.608,1.04,0.001,0.004,0,1,NIGHT_ANOMALY,4
229.78,9.895,2166.75,0.953,49.983,17,4,2273.673,688.855,1416.75,2.889,0.22,0.017,0.003,0,1,NIGHT_ANOMALY,4
229.52,8.597,1779.89,0.902,50.032,17,4,1973.183,851.894,1029.89,2.373,0.48,0.032,0.048,0,1,NIGHT_ANOMALY,4
231.24,7.716,1732.6,0.971,50.022,18,4,1784.248,426.577,982.6,2.31,1.24,0.022,0.021,0,1,NIGHT_ANOMALY,4
229.22,7.026,1583.09,0.983,49.986,18,4,1610.5,295.697,833.09,2.111,0.78,0.014,0.033,0,1,NIGHT_ANOMALY,4
230.94,8.724,1837.49,0.912,50.026,18,4,2014.721,826.419,1087.49,2.45,0.94,0.026,0.038,0,1,NIGHT_ANOMALY,4
230.41,6.099,1304.14,0.928,49.966,18,4,1405.271,523.576,554.14,1.739,0.41,0.034,0.022,0,0,NIGHT_ANOMALY,4
228.85,8.59,1781.06,0.906,50.024,19,4,1965.822,832.088,1031.06,2.375,1.15,0.024,0.044,0,1,NIGHT_ANOMALY,4
232.35,7.158,1576.76,0.948,49.994,19,4,1663.161,529.335,826.76,2.102,2.35,0.006,0.002,0,1,NIGHT_ANOMALY,4
231.86,7.159,1596.86,0.962,50.007,19,4,1659.886,453.231,846.86,2.129,1.86,0.007,0.012,0,1,NIGHT_ANOMALY,4
226.66,11.529,2398.82,0.918,50.087,19,4,2613.163,1036.329,1648.82,3.198,3.34,0.087,0.032,0,1,NIGHT_ANOMALY,4
234.42,8.792,1879.69,0.912,50.108,20,4,2061.021,845.41,1129.69,2.506,4.42,0.108,0.038,0,1,NIGHT_ANOMALY,4
230.43,8.816,1860.76,0.916,50.006,20,4,2031.471,814.982,1110.76,2.481,0.43,0.006,0.034,0,1,NIGHT_ANOMALY,4
231.26,6.77,1479.49,0.945,50.008,20,4,1565.63,512.071,729.49,1.973,1.26,0.008,0.005,0,0,NIGHT_ANOMALY,4
226.1,6.72,1371.99,0.903,49.979,20,4,1519.392,652.792,621.99,1.829,3.9,0.021,0.047,0,0,NIGHT_ANOMALY,4
233.66,10.438,2353.48,0.965,49.939,21,4,2438.943,639.613,1603.48,3.138,3.66,0.061,0.015,0,1,NIGHT_ANOMALY,4
228.79,9.83,2046.69,0.91,50.003,21,4,2249.006,932.456,1296.69,2.729,1.21,0.003,0.04,0,1,NIGHT_ANOMALY,4
224.45,7.746,1710.72,0.984,49.957,21,4,1738.59,309.762,960.72,2.281,5.55,0.043,0.034,0,1,NIGHT_ANOMALY,4
232.09,8.933,2046.22,0.987,50.025,21,4,2073.26,333.215,1296.22,2.728,2.09,0.025,0.037,0,1,NIGHT_ANOMALY,4
234.98,9.157,2005.33,0.932,49.904,22,4,2151.712,779.906,1655.33,5.73,4.98,0.096,0.018,0,1,NIGHT_ANOMALY,4
230.72,11.984,2491.31,0.901,49.874,22,4,2764.948,1199.487,2141.31,7.118,0.72,0.126,0.049,0,1,NIGHT_ANOMALY,4
227.13,7.371,1526.95,0.912,50.069,22,4,1674.175,686.73,1176.95,4.363,2.87,0.069,0.038,0,1,NIGHT_ANOMALY,4
229.58,7.766,1609.97,0.903,50.055,22,4,1782.918,766.014,1259.97,4.6,0.42,0.055,0.047,0,1,NIGHT_ANOMALY,4
228.75,10.252,2199.83,0.938,50.089,23,4,2345.145,812.91,1849.83,6.285,1.25,0.089,0.012,0,1,NIGHT_ANOMALY,4
230.43,10.207,2126.29,0.904,50.026,23,4,2351.999,1005.556,1776.29,6.075,0.43,0.026,0.046,0,1,NIGHT_ANOMALY,4
231.51,5.984,1348.02,0.973,50.007,23,4,1385.356,319.747,998.02,3.851,1.51,0.007,0.023,0,1,NIGHT_ANOMALY,4
231.05,11.543,2424.33,0.909,50.02,23,4,2667.01,1111.599,2074.33,6.927,1.05,0.02,0.041,0,1,NIGHT_ANOMALY,4
231.43,10.926,2412.22,0.954,50.012,0,5,2528.604,758.092,2282.22,18.556,1.43,0.012,0.004,1,1,NIGHT_ANOMALY,4
230.58,10.721,2251.97,0.911,50.025,0,5,2472.048,1019.488,2121.97,17.323,0.58,0.025,0.039,1,1,NIGHT_ANOMALY,4
232.04,10.654,2444.95,0.989,50.023,0,5,2472.154,365.67,2314.95,18.807,2.04,0.023,0.039,1,1,NIGHT_ANOMALY,4
227.18,9.637,2119.36,0.968,50.015,0,5,2189.334,549.414,1989.36,16.303,2.82,0.015,0.018,1,1,NIGHT_ANOMALY,4
229.88,6.982,1556.86,0.97,49.973,1,5,1605.022,390.189,1426.86,11.976,0.12,0.027,0.02,1,1,NIGHT_ANOMALY,4
226.06,8.347,1807.71,0.958,50.078,1,5,1886.923,541.109,1677.71,13.905,3.94,0.078,0.008,1,1,NIGHT_ANOMALY,4
227.1,5.881,1227.32,0.919,49.961,1,5,1335.575,526.561,1097.32,9.441,2.9,0.039,0.031,1,1,NIGHT_ANOMALY,4
229.76,6.892,1496.46,0.945,50.002,1,5,1583.506,517.918,1366.46,11.511,0.24,0.002,0.005,1,1,NIGHT_ANOMALY,4
229.62,6.173,1401.85,0.989,50.03,2,5,1417.444,209.662,1271.85,10.783,0.38,0.03,0.039,1,1,NIGHT_ANOMALY,4
226.55,9.377,1998.97,0.941,50.033,2,5,2124.359,718.897,1868.97,15.377,3.45,0.033,0.009,1,1,NIGHT_ANOMALY,4
229.9,10.621,2219.61,0.909,49.982,2,5,2441.768,1017.719,2089.61,17.074,0.1,0.018,0.041,1,1,NIGHT_ANOMALY,4
229.89,8.529,1858.73,0.948,49.937,2,5,1960.732,624.043,1728.73,14.298,0.11,0.063,0.002,1,1,NIGHT_ANOMALY,4
228.08,7.656,1706.01,0.977,50.028,3,5,1746.18,372.354,1576.01,13.123,1.92,0.028,0.027,1,1,NIGHT_ANOMALY,4
229.78,7.024,1572.0,0.974,50.103,3,5,1613.975,365.643,1442.0,12.092,0.22,0.103,0.024,1,1,NIGHT_ANOMALY,4
228.33,11.398,2342.28,0.9,50.025,3,5,2602.505,1134.406,2212.28,18.018,1.67,0.025,0.05,1,1,NIGHT_ANOMALY,4
226.35,10.535,2174.8,0.912,49.983,3,5,2384.597,978.138,2044.8,16.729,3.65,0.017,0.038,1,1,NIGHT_ANOMALY,4
231.35,6.216,1383.43,0.962,49.932,4,5,1438.072,392.665,1253.43,10.642,1.35,0.068,0.012,1,1,NIGHT_ANOMALY,4
230.17,5.503,1233.78,0.974,50.015,4,5,1266.626,286.951,1103.78,9.491,0.17,0.015,0.024,1,1,NIGHT_ANOMALY,4
231.14,9.108,1905.19,0.905,49.936,4,5,2105.223,895.586,1775.19,14.655,1.14,0.064,0.045,1,1,NIGHT_ANOMALY,4
229.56,10.45,2187.73,0.912,50.011,4,5,2398.902,984.006,2057.73,16.829,0.44,0.011,0.038,1,1,NIGHT_ANOMALY,4
229.39,9.22,1933.13,0.914,50.016,5,5,2114.976,858.076,1803.13,14.87,0.61,0.016,0.036,1,1,NIGHT_ANOMALY,4
229.78,8.424,1858.28,0.96,50.086,5,5,1935.667,541.987,1728.28,14.294,0.22,0.086,0.01,1,1,NIGHT_ANOMALY,4
229.7,6.411,1440.1,0.978,50.038,5,5,1472.607,307.193,1310.1,11.078,0.3,0.038,0.028,1,1,NIGHT_ANOMALY,4
232.51,9.227,1982.42,0.924,49.929,5,5,2145.37,820.373,1852.42,15.249,2.51,0.071,0.026,1,1,NIGHT_ANOMALY,4
231.57,11.404,2453.22,0.929,50.021,6,5,2640.824,977.316,1953.22,4.906,1.57,0.021,0.021,0,1,NIGHT_ANOMALY,4
229.39,9.784,2201.73,0.981,49.974,6,5,2244.352,435.422,1701.73,4.403,0.61,0.026,0.031,0,1,NIGHT_ANOMALY,4
